Brand,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),fuel efficiency,Serial Number
MINI,COOPER S COUPE,TWO-SEATER,1.6,4,M6,Z,9.1,6.8,8.1,35.0,186.0,0.0435483891476867,1910
MINI,COOPER S ROADSTER,TWO-SEATER,1.6,4,AS6,Z,9.2,6.8,8.1,35.0,186.0,0.0435483891476867,1913
MINI,COOPER S ROADSTER,TWO-SEATER,1.6,4,M6,Z,9.1,6.8,8.1,35.0,186.0,0.0435483891476867,1914
MINI,JOHN COOPER WORKS CONVERTIBLE,MINICOMPACT,1.6,4,AS6,Z,9.2,6.8,8.1,35.0,186.0,0.0435483891476867,1917
MINI,JOHN COOPER WORKS CONVERTIBLE,MINICOMPACT,1.6,4,M6,Z,9.1,6.8,8.1,35.0,186.0,0.0435483891476867,1918
MINI,JOHN COOPER WORKS COUPE,TWO-SEATER,1.6,4,AS6,Z,9.2,6.8,8.1,35.0,186.0,0.0435483891476867,1921
MINI,JOHN COOPER WORKS COUPE,TWO-SEATER,1.6,4,M6,Z,9.1,6.8,8.1,35.0,186.0,0.0435483891476867,1922
MINI,JOHN COOPER WORKS ROADSTER,TWO-SEATER,1.6,4,AS6,Z,9.2,6.8,8.1,35.0,186.0,0.0435483891476867,1925
MINI,JOHN COOPER WORKS ROADSTER,TWO-SEATER,1.6,4,M6,Z,9.1,6.8,8.1,35.0,186.0,0.0435483891476867,1926
SUBARU,XV CROSSTREK AWD,SUV - SMALL,2.0,4,AV6,X,9.1,7.0,8.1,35.0,186.0,0.0435483891476867,2093
VOLKSWAGEN,GOLF,COMPACT,1.8,4,AS6,X,9.3,6.5,8.1,35.0,186.0,0.0435483891476867,2154
CHRYSLER,200 FFV,MID-SIZE,2.4,4,A9,E,13.6,8.5,11.3,25.0,186.0,0.060752689197499266,2490
HONDA,CR-V,SUV - SMALL,2.4,4,AV,X,8.8,6.9,7.9,36.0,186.0,0.04247311879229802,2710
HYUNDAI,VELOSTER,COMPACT,1.6,4,M6,X,8.8,6.7,7.8,36.0,186.0,0.041935484896424,2754
KIA,FORTE,MID-SIZE,1.8,4,M6,X,9.3,6.3,7.9,36.0,186.0,0.04247311879229802,2834
LEXUS,RX 450h AWD,SUV - STANDARD,3.5,6,AV6,Z,7.7,8.2,8.0,35.0,186.0,0.043010752688172046,2916
NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,AV7,Z,8.5,7.2,7.9,36.0,186.0,0.04247311879229802,3078
VOLKSWAGEN,JETTA,COMPACT,1.8,4,AS6,X,9.2,6.4,8.0,35.0,186.0,0.043010752688172046,3275
FIAT,500 CABRIO,MINICOMPACT,1.4,4,A6,X,8.7,7.1,8.0,35.0,186.0,0.043010752688172046,3620
FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,A6,X,8.7,7.1,8.0,35.0,186.0,0.043010752688172046,3622
FIAT,500 ABARTH CABRIO,MINICOMPACT,1.4,4,M5,X,8.5,7.1,7.9,36.0,186.0,0.04247311879229802,3625
FIAT,500 ABARTH HATCHBACK,MINICOMPACT,1.4,4,M5,X,8.5,7.1,7.9,36.0,186.0,0.04247311879229802,3627
JAGUAR,XE 20d AWD,COMPACT,2.0,4,AS8,D,7.8,5.8,6.9,41.0,186.0,0.037096774706276515,3875
JAGUAR,XF 20d AWD,MID-SIZE,2.0,4,AS8,D,7.8,5.8,6.9,41.0,186.0,0.037096774706276515,3877
MAZDA,MAZDA6 (i-ELOOP),MID-SIZE,2.5,4,AS6,X,8.9,6.7,7.9,36.0,186.0,0.04247311879229802,4037
NISSAN,MICRA,COMPACT,1.6,4,A4,X,8.9,6.8,7.9,36.0,186.0,0.04247311879229802,4171
HYUNDAI,KONA,SUV - SMALL,2.0,4,AS6,X,8.6,7.0,7.9,36.0,186.0,0.04247311879229802,4902
JAGUAR,XE 20d AWD,COMPACT,2.0,4,AS8,D,7.8,5.8,6.9,41.0,186.0,0.037096774706276515,4948
JAGUAR,XF 20d AWD,MID-SIZE,2.0,4,AS8,D,7.8,5.8,6.9,41.0,186.0,0.037096774706276515,4951
NISSAN,MICRA,COMPACT,1.6,4,M5,X,8.7,6.8,7.9,36.0,186.0,0.04247311879229802,5238
FIAT,500,MINICOMPACT,1.4,4,M5,X,8.5,7.1,7.9,36.0,186.0,0.04247311879229802,5734
HONDA,Civic Sedan,MID-SIZE,2.0,4,M6,X,9.3,6.5,8.0,35.0,186.0,0.043010752688172046,5901
HYUNDAI,Kona,SUV - SMALL,2.0,4,AS6,X,8.6,7.0,7.9,36.0,186.0,0.04247311879229802,5933
JAGUAR,XE 20d AWD,COMPACT,2.0,4,AS8,D,7.8,5.8,6.9,41.0,186.0,0.037096774706276515,5984
JAGUAR,XF 20d AWD,MID-SIZE,2.0,4,AS8,D,7.8,5.8,6.9,41.0,186.0,0.037096774706276515,5987
MAZDA,CX-3,COMPACT,2.0,4,M6,X,8.8,7.0,8.0,35.0,186.0,0.043010752688172046,6123
MAZDA,MX-5,TWO-SEATER,2.0,4,AS6,Z,9.0,6.6,7.9,36.0,186.0,0.04247311879229802,6146
NISSAN,Altima AWD,MID-SIZE,2.5,4,AV,X,9.1,6.5,7.9,36.0,186.0,0.04247311879229802,6271
NISSAN,Micra,COMPACT,1.6,4,M5,X,8.7,6.8,7.9,36.0,186.0,0.04247311879229802,6282
HONDA,Civic Sedan,MID-SIZE,2.0,4,M6,X,9.3,6.5,8.0,35.0,186.0,0.043010752688172046,6923
MAZDA,CX-3 (SIL),COMPACT,2.0,4,M6,X,8.8,7.0,8.0,35.0,186.0,0.043010752688172046,7135
MAZDA,MX-5,TWO-SEATER,2.0,4,AS6,Z,9.0,6.6,7.9,36.0,186.0,0.04247311879229802,7160
NISSAN,Altima AWD,MID-SIZE,2.5,4,AV,X,9.1,6.5,7.9,36.0,186.0,0.04247311879229802,7225
CADILLAC,ATS-V,COMPACT,3.6,6,M6,Z,14.2,10.2,12.4,23.0,289.0,0.042906573074499216,2383
CHRYSLER,300 (MDS),FULL-SIZE,5.7,8,A8,X,14.8,9.3,12.3,23.0,289.0,0.04256055429320022,2498
DODGE,CHALLENGER (MDS),MID-SIZE,5.7,8,A8,X,14.8,9.3,12.3,23.0,289.0,0.04256055429320022,2507
DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A8,X,14.8,9.3,12.3,23.0,289.0,0.04256055429320022,2520
LEXUS,RC F,SUBCOMPACT,5.0,8,AS8,Z,15.2,9.5,12.6,22.0,289.0,0.04359861723691947,2914
MERCEDES-BENZ,S 550 4MATIC COUPE,COMPACT,4.7,8,AS7,Z,14.4,9.8,12.3,23.0,289.0,0.04256055429320022,3019
MERCEDES-BENZ,SL 550,TWO-SEATER,4.7,8,AS7,Z,14.6,9.6,12.3,23.0,289.0,0.04256055429320022,3021
CHRYSLER,300 (MDS),FULL-SIZE,5.7,8,A8,X,14.7,9.4,12.3,23.0,289.0,0.04256055429320022,3582
DODGE,CHALLENGER (MDS),MID-SIZE,5.7,8,A8,X,14.7,9.4,12.3,23.0,289.0,0.04256055429320022,3591
DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A8,X,14.7,9.4,12.3,23.0,289.0,0.04256055429320022,3601
KIA,SORENTO AWD,SUV - SMALL,3.3,6,AS6,X,14.0,10.1,12.2,23.0,289.0,0.04221453221199009,3950
LEXUS,RC F,SUBCOMPACT,5.0,8,AS8,Z,15.2,9.5,12.6,22.0,289.0,0.04359861723691947,3986
RAM,1500 4X4 ECODIESEL,PICKUP TRUCK - STANDARD,3.0,6,A8,D,12.3,8.8,10.8,26.0,289.0,0.0373702428745151,4246
CHRYSLER,300,FULL-SIZE,5.7,8,A8,X,14.7,9.4,12.3,23.0,289.0,0.04256055429320022,4638
DODGE,CHALLENGER (MDS),MID-SIZE,5.7,8,A8,X,14.7,9.4,12.3,23.0,289.0,0.04256055429320022,4647
DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A8,X,14.7,9.4,12.3,23.0,289.0,0.04256055429320022,4664
KIA,SORENTO AWD,SUV - SMALL,3.3,6,AS6,X,14.0,10.1,12.2,23.0,289.0,0.04221453221199009,5017
LEXUS,RC F,SUBCOMPACT,5.0,8,AS8,Z,15.2,9.5,12.6,22.0,289.0,0.04359861723691947,5060
RAM,1500 4X4 ECODIESEL,PICKUP TRUCK - STANDARD,3.0,6,A8,D,12.3,8.8,10.8,26.0,289.0,0.0373702428745151,5340
CHRYSLER,300,FULL-SIZE,5.7,8,A8,X,14.7,9.4,12.3,23.0,289.0,0.04256055429320022,5693
DODGE,Challenger (MDS),MID-SIZE,5.7,8,A8,X,14.7,9.4,12.3,23.0,289.0,0.04256055429320022,5702
DODGE,Charger (MDS),FULL-SIZE,5.7,8,A8,X,14.7,9.4,12.3,23.0,289.0,0.04256055429320022,5715
FORD,Mustang,SUBCOMPACT,5.0,8,AS10,X,15.0,9.1,12.3,23.0,289.0,0.04256055429320022,5805
LEXUS,RC F,SUBCOMPACT,5.0,8,AS8,Z,15.2,9.5,12.6,22.0,289.0,0.04359861723691947,6089
LINCOLN,Continental AWD,FULL-SIZE,3.0,6,AS6,X,14.5,9.8,12.3,23.0,289.0,0.04256055429320022,6098
RAM,1500 Classic 4X4 EcoDiesel,PICKUP TRUCK - STANDARD,3.0,6,A8,D,12.3,8.8,10.8,26.0,289.0,0.0373702428745151,6389
CHRYSLER,300,FULL-SIZE,5.7,8,A8,X,14.7,9.4,12.3,23.0,289.0,0.04256055429320022,6746
DODGE,Challenger (MDS),MID-SIZE,5.7,8,A8,X,14.7,9.4,12.3,23.0,289.0,0.04256055429320022,6751
DODGE,Charger (MDS),FULL-SIZE,5.7,8,A8,X,14.7,9.4,12.3,23.0,289.0,0.04256055429320022,6764
FORD,Mustang,SUBCOMPACT,5.0,8,AS10,X,15.0,9.1,12.3,23.0,289.0,0.04256055429320022,6823
LINCOLN,Continental AWD,FULL-SIZE,3.0,6,AS6,X,14.5,9.8,12.3,23.0,289.0,0.04256055429320022,7115
BUICK,REGAL AWD,MID-SIZE,2.0,4,AS6,Z,12.4,8.7,10.7,26.0,252.0,0.04246031670343308,2372
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.8,4,A6,D,10.8,7.7,9.4,30.0,252.0,0.037301585787818545,2408
FORD,TRANSIT CONNECT WAGON,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,12.4,8.7,10.7,26.0,252.0,0.04246031670343308,2648
FORD,TRANSIT CONNECT WAGON FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,12.4,8.7,10.7,26.0,252.0,0.04246031670343308,2649
FORD,TRANSIT CONNECT WAGON LWB,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,12.4,8.7,10.7,26.0,252.0,0.04246031670343308,2651
FORD,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,12.4,8.7,10.7,26.0,252.0,0.04246031670343308,2652
GMC,CANYON,PICKUP TRUCK - SMALL,2.8,4,A6,D,10.8,7.7,9.4,30.0,252.0,0.037301585787818545,2658
INFINITI,QX60 AWD,SUV - SMALL,3.5,6,AV7,Z,12.2,8.9,10.7,26.0,252.0,0.04246031670343308,2771
MERCEDES-BENZ,AMG SLK 55,TWO-SEATER,5.5,8,AS7,Z,12.4,8.5,10.6,27.0,252.0,0.04206349357726082,2984
MERCEDES-BENZ,CLS 400 4MATIC,COMPACT,3.0,6,AS7,Z,12.2,8.8,10.7,26.0,252.0,0.04246031670343308,2992
PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6,M7,Z,12.4,8.7,10.7,26.0,252.0,0.04246031670343308,3107
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.0,9.2,10.7,26.0,252.0,0.04246031670343308,3496
CHRYSLER,200 AWD FFV,MID-SIZE,3.6,6,A9,X,12.8,8.3,10.8,26.0,252.0,0.04285714361402723,3579
GMC,CANYON,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.0,9.2,10.7,26.0,252.0,0.04246031670343308,3740
LAND ROVER,DISCOVERY SPORT,SUV - SMALL,2.0,4,AS9,Z,12.0,9.2,10.7,26.0,252.0,0.04246031670343308,3965
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS8,X,12.2,9.0,10.8,26.0,252.0,0.04285714361402723,3987
FORD,FOCUS RS AWD,MID-SIZE,2.3,4,M6,Z,12.2,9.0,10.8,26.0,252.0,0.04285714361402723,4773
HONDA,ODYSSEY,MINIVAN,3.5,6,AS9,X,12.6,8.4,10.7,26.0,252.0,0.04246031670343308,4885
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS8,X,12.2,9.0,10.8,26.0,252.0,0.04285714361402723,5061
ACURA,MDX SH-AWD,SUV - SMALL,3.5,6,AS9,Z,12.2,9.0,10.8,26.0,252.0,0.04285714361402723,5456
AUDI,A8L,FULL-SIZE,3.0,6,AS8,Z,12.5,8.6,10.8,26.0,252.0,0.04285714361402723,5492
HONDA,Odyssey,MINIVAN,3.5,6,AS9,X,12.6,8.4,10.7,26.0,252.0,0.04246031670343308,5914
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS8,X,12.2,9.0,10.8,26.0,252.0,0.04285714361402723,6090
AUDI,S5 Cabriolet,SUBCOMPACT,3.0,6,AS8,Z,12.1,9.1,10.8,26.0,252.0,0.04285714361402723,6550
CHEVROLET,Colorado,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.1,9.2,10.8,26.0,252.0,0.04285714361402723,6686
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,3.0,6,A10,D,10.4,8.0,9.4,30.0,252.0,0.037301585787818545,6712
FORD,Mustang Convertible (Performance Pkg),SUBCOMPACT,2.3,4,M6,X,12.1,9.1,10.7,26.0,252.0,0.04246031670343308,6829
GMC,Canyon,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.1,9.2,10.8,26.0,252.0,0.04285714361402723,6859
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS8,X,12.2,9.0,10.8,26.0,252.0,0.04285714361402723,7107
FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,X,13.6,9.8,12.4,23.0,291.0,0.04261168253790472,2642
LAND ROVER,RANGE ROVER,SUV - STANDARD,3.0,6,AS8,Z,14.2,10.2,12.4,23.0,291.0,0.04261168253790472,2879
LAND ROVER,RANGE ROVER SPORT,SUV - STANDARD,3.0,6,AS8,Z,14.2,10.2,12.4,23.0,291.0,0.04261168253790472,2883
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5.0,8,AS6,E,20.5,14.3,17.7,16.0,291.0,0.060824744889826296,3663
FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS6,E,20.5,14.3,17.7,16.0,291.0,0.060824744889826296,3665
FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,X,13.6,9.9,12.4,23.0,291.0,0.04261168253790472,3726
MERCEDES-BENZ,AMG C 63 CABRIOLET,SUBCOMPACT,4.0,8,AS7,Z,14.0,10.1,12.2,23.0,291.0,0.04192439796998329,4042
MERCEDES-BENZ,AMG C 63 S CABRIOLET,SUBCOMPACT,4.0,8,AS7,Z,14.0,10.1,12.2,23.0,291.0,0.04192439796998329,4045
CADILLAC,ATS-V,COMPACT,3.6,6,AS8,Z,13.9,9.4,11.9,24.0,291.0,0.040893469479485474,4530
FORD,EDGE AWD,SUV - SMALL,3.5,6,AS6,X,14.2,10.2,12.4,23.0,291.0,0.04261168253790472,4699
FORD,EXPEDITION 4X4,SUV - STANDARD,3.5,6,AS10,X,13.8,10.7,12.4,23.0,291.0,0.04261168253790472,4705
FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.3,6,AS6,X,13.8,10.7,12.4,23.0,291.0,0.04261168253790472,4746
FORD,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.3,6,AS6,X,13.8,10.7,12.4,23.0,291.0,0.04261168253790472,4747
FORD,MUSTANG,SUBCOMPACT,5.0,8,AS10,X,15.1,9.3,12.5,23.0,291.0,0.0429553264604811,4786
FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,X,13.6,9.9,12.4,23.0,291.0,0.04261168253790472,4797
MERCEDES-BENZ,AMG C 63 CABRIOLET,SUBCOMPACT,4.0,8,A7,Z,14.0,10.4,12.4,23.0,291.0,0.04261168253790472,5117
MERCEDES-BENZ,AMG C 63 S CABRIOLET,SUBCOMPACT,4.0,8,A7,Z,14.0,10.4,12.4,23.0,291.0,0.04261168253790472,5120
MERCEDES-BENZ,AMG SL 63,TWO-SEATER,5.5,8,A7,Z,14.7,9.5,12.4,23.0,291.0,0.04261168253790472,5146
SUBARU,WRX STI AWD,COMPACT,2.5,4,M6,Z,14.1,10.5,12.5,23.0,291.0,0.0429553264604811,5366
FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13.8,10.7,12.4,23.0,291.0,0.04261168253790472,5763
FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS10,E,20.4,14.0,17.5,16.0,291.0,0.06013745704467354,5770
FORD,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.3,6,AS6,X,13.8,10.7,12.4,23.0,291.0,0.04261168253790472,5779
FORD,Taurus FFV AWD,FULL-SIZE,3.5,6,AS6,X,14.0,9.9,12.4,23.0,291.0,0.04261168253790472,5818
LAND ROVER,Range Rover 3.0,SUV - STANDARD,3.0,6,AS8,Z,14.1,10.3,12.4,23.0,291.0,0.04261168253790472,6058
LAND ROVER,Range Rover Sport 3.0,SUV - STANDARD,3.0,6,AS8,Z,14.1,10.3,12.4,23.0,291.0,0.04261168253790472,6062
BENTLEY,Continental GT,COMPACT,4.0,8,AM8,Z,15.1,9.1,12.4,23.0,291.0,0.04261168253790472,6562
BENTLEY,Continental GT Convertible,SUBCOMPACT,4.0,8,AM8,Z,15.1,9.1,12.4,23.0,291.0,0.04261168253790472,6564
ACURA,ILX HYBRID,COMPACT,1.5,4,AV7,Z,6.0,5.8,5.9,48.0,136.0,0.043382353642407584,3
LEXUS,ES 300h,MID-SIZE,2.5,4,AV6,X,5.8,6.1,5.9,48.0,136.0,0.043382353642407584,1760
MITSUBISHI,MIRAGE,COMPACT,1.2,3,AV,X,6.4,5.3,5.9,48.0,136.0,0.043382353642407584,1935
TOYOTA,CAMRY HYBRID XLE/SE,MID-SIZE,2.5,4,AV,X,5.7,6.1,5.9,48.0,136.0,0.043382353642407584,2102
HYUNDAI,SONATA HYBRID LIMITED,MID-SIZE,2.0,4,AM6,X,6.0,5.5,5.8,49.0,136.0,0.04264706022599164,2749
LINCOLN,MKZ HYBRID,MID-SIZE,2.0,4,AV,X,5.7,6.0,5.8,49.0,136.0,0.04264706022599164,2930
FORD,Escape Hybrid,SUV - SMALL,2.5,4,AV,X,5.4,6.3,5.8,49.0,136.0,0.04264706022599164,6787
TOYOTA,PRIUS v,STATION WAGON - MID-SIZE,1.8,4,AV,X,5.5,6.0,5.8,49.0,135.0,0.0429629643758138,4300
HYUNDAI,SONATA HYBRID,MID-SIZE,2.0,4,AM6,X,6.0,5.3,5.7,50.0,135.0,0.04222222080937138,4913
TOYOTA,PRIUS v,STATION WAGON - MID-SIZE,1.8,4,AV,X,5.5,6.0,5.8,49.0,135.0,0.0429629643758138,5395
HYUNDAI,Sonata Hybrid,MID-SIZE,2.0,4,AM6,X,6.0,5.3,5.7,50.0,135.0,0.04222222080937138,5945
TOYOTA,CAMRY HYBRID LE,MID-SIZE,2.5,4,AV,X,5.5,6.0,5.7,50.0,134.0,0.042537312009441317,3218
LINCOLN,MKZ HYBRID,MID-SIZE,2.0,4,AV,X,5.7,6.0,5.8,49.0,133.0,0.043609023990487696,1796
HYUNDAI,SONATA HYBRID,MID-SIZE,2.0,4,AM6,X,5.9,5.3,5.6,50.0,133.0,0.04210526244084638,2748
KIA,Optima Hybrid,MID-SIZE,2.0,4,AM6,X,6.1,5.2,5.7,50.0,133.0,0.04285714142304614,6031
LEXUS,CT 200h,COMPACT,1.8,4,AV,X,5.5,5.9,5.7,50.0,132.0,0.043181816736857094,2887
KIA,OPTIMA HYBRID,MID-SIZE,2.0,4,AS6,X,6.0,5.1,5.6,50.0,132.0,0.04242424170176188,3940
LEXUS,CT 200h,COMPACT,1.8,4,AV,X,5.5,5.9,5.7,50.0,132.0,0.043181816736857094,3968
HYUNDAI,SONATA HYBRID SE,MID-SIZE,2.0,4,AM6,X,5.9,5.1,5.6,50.0,132.0,0.04242424170176188,4914
KIA,OPTIMA HYBRID,MID-SIZE,2.0,4,AM6,X,6.0,5.1,5.6,50.0,132.0,0.04242424170176188,5008
HYUNDAI,Sonata Hybrid SE,MID-SIZE,2.0,4,AM6,X,5.9,5.1,5.6,50.0,132.0,0.04242424170176188,5946
KIA,Optima Hybrid,MID-SIZE,2.0,4,AM6,X,5.9,5.2,5.6,50.0,132.0,0.04242424170176188,7046
TOYOTA,CAMRY HYBRID LE,MID-SIZE,2.5,4,AV,X,5.5,5.9,5.7,50.0,131.0,0.04351144892568807,976
LEXUS,CT 200h,COMPACT,1.8,4,AV,X,5.5,5.9,5.7,50.0,131.0,0.04351144892568807,1759
TOYOTA,CAMRY HYBRID LE,MID-SIZE,2.5,4,AV,X,5.5,6.0,5.7,50.0,131.0,0.04351144892568807,2101
TOYOTA,PRIUS v,STATION WAGON - MID-SIZE,1.8,4,AV,X,5.4,5.8,5.6,50.0,131.0,0.04274809087505777,3232
FORD,FUSION HYBRID,MID-SIZE,2.0,4,AV,X,5.5,5.7,5.6,50.0,131.0,0.04274809087505777,3703
FORD,FUSION HYBRID,MID-SIZE,2.0,4,AV,X,5.5,5.6,5.6,50.0,131.0,0.04274809087505777,4780
FORD,Fusion Hybrid,MID-SIZE,2.0,4,AV,X,5.5,5.6,5.6,50.0,131.0,0.04274809087505777,5799
FORD,Fusion Hybrid,MID-SIZE,2.0,4,AV,X,5.5,5.7,5.6,50.0,131.0,0.04274809087505777,6817
LINCOLN,MKZ Hybrid,MID-SIZE,2.0,4,AV,X,5.5,5.7,5.6,50.0,131.0,0.04274809087505777,7120
AUDI,A8 QUATTRO,MID-SIZE,3.0,6,AS8,Z,12.6,8.0,10.5,27.0,247.0,0.04251012145748988,2238
BMW,435i xDRIVE COUPE,COMPACT,3.0,6,M6,Z,12.3,8.4,10.5,27.0,247.0,0.04251012145748988,2300
CADILLAC,ATS AWD,COMPACT,3.6,6,AS8,X,12.2,8.5,10.5,27.0,247.0,0.04251012145748988,2381
CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS8,X,12.2,8.5,10.5,27.0,247.0,0.04251012145748988,2390
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,A6,X,11.9,8.9,10.5,27.0,247.0,0.04251012145748988,2406
GMC,CANYON,PICKUP TRUCK - SMALL,2.5,4,A6,X,11.9,8.9,10.5,27.0,247.0,0.04251012145748988,2656
INFINITI,Q50S RED SPORT,MID-SIZE,3.0,6,AS7,Z,11.8,8.8,10.5,27.0,247.0,0.04251012145748988,2762
VOLVO,XC60 T6 AWD,SUV - SMALL,2.0,4,AS8,Z,11.8,9.1,10.6,27.0,247.0,0.04291498130149687,3307
VOLVO,XC90 T6 AWD,SUV - STANDARD,2.0,4,AS8,Z,11.5,9.5,10.6,27.0,247.0,0.04291498130149687,3313
KIA,SPORTAGE AWD,SUV - SMALL,2.4,4,AS6,X,11.3,9.5,10.5,27.0,247.0,0.04251012145748988,3958
SUBARU,OUTBACK AWD,SUV - SMALL,3.6,6,AV6,X,12.0,8.7,10.5,27.0,247.0,0.04251012145748988,4273
TOYOTA,HIGHLANDER AWD (Start/Stop System),SUV - STANDARD,3.5,6,AS8,X,12.0,8.9,10.6,27.0,247.0,0.04291498130149687,4295
AUDI,A8,FULL-SIZE,3.0,6,AS8,Z,12.6,8.0,10.5,27.0,247.0,0.04251012145748988,4408
CADILLAC,ATS AWD,COMPACT,3.6,6,AS8,X,12.1,8.6,10.5,27.0,247.0,0.04251012145748988,4529
CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS8,X,12.1,8.6,10.5,27.0,247.0,0.04251012145748988,4538
HONDA,ODYSSEY TOURING,MINIVAN,3.5,6,AS10,X,12.2,8.5,10.6,27.0,247.0,0.04291498130149687,4886
KIA,SPORTAGE AWD,SUV - SMALL,2.4,4,AS6,X,11.3,9.5,10.5,27.0,247.0,0.04251012145748988,5024
SUBARU,OUTBACK AWD,SUV - SMALL,3.6,6,AV6,X,12.0,8.7,10.5,27.0,247.0,0.04251012145748988,5363
TOYOTA,HIGHLANDER AWD (Start/Stop System),SUV - STANDARD,3.5,6,AS8,X,12.0,8.9,10.6,27.0,247.0,0.04291498130149687,5390
AUDI,RS 3,SUBCOMPACT,2.5,5,AM7,Z,12.4,8.4,10.6,27.0,247.0,0.04291498130149687,5498
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.3,6,AS6,E,16.7,12.6,14.9,19.0,247.0,0.06032388509526426,5759
FORD,F-150 FFV (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.3,6,AS6,E,16.7,12.6,14.9,19.0,247.0,0.06032388509526426,5761
FORD,Transit Connect Van,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,12.0,8.8,10.6,27.0,247.0,0.04291498130149687,5823
HONDA,Odyssey Touring,MINIVAN,3.5,6,AS10,X,12.2,8.5,10.6,27.0,247.0,0.04291498130149687,5915
KIA,Sportage AWD,SUV - SMALL,2.4,4,AS6,X,11.3,9.5,10.5,27.0,247.0,0.04251012145748988,6043
SUBARU,Outback AWD,SUV - SMALL,3.6,6,AV6,X,12.0,8.7,10.5,27.0,247.0,0.04251012145748988,6415
AUDI,A6 allroad,MID-SIZE,3.0,6,AM7,Z,11.8,9.1,10.6,27.0,247.0,0.04291498130149687,6536
CHEVROLET,Camaro,SUBCOMPACT,3.6,6,AS10,X,12.5,8.1,10.5,27.0,247.0,0.04251012145748988,6680
FORD,Transit Connect Van LWB,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,12.0,8.8,10.6,27.0,247.0,0.04291498130149687,6841
CHEVROLET,CRUZE DIESEL,MID-SIZE,2.0,4,AS6,D,8.7,5.1,7.1,40.0,192.0,0.036979166169961296,202
CHEVROLET,CRUZE DIESEL,MID-SIZE,2.0,4,AS6,D,8.7,5.1,7.1,40.0,192.0,0.036979166169961296,1312
BUICK,ENCORE SPORT TOURING AWD,SUV - SMALL,1.4,4,AS6,X,8.9,7.4,8.2,34.0,192.0,0.042708332339922585,2362
MAZDA,CX-5,SUV - SMALL,2.0,4,AS6,X,9.0,7.3,8.2,34.0,192.0,0.042708332339922585,2943
TOYOTA,CAMRY,MID-SIZE,2.5,4,AS6,X,9.4,6.7,8.2,34.0,192.0,0.042708332339922585,3216
VOLKSWAGEN,GOLF SPORTWAGON,STATION WAGON - SMALL,1.8,4,M5,X,9.5,6.6,8.2,34.0,192.0,0.042708332339922585,3272
ACURA,ILX,COMPACT,2.4,4,AM8,Z,9.4,6.8,8.2,34.0,192.0,0.042708332339922585,3314
CHRYSLER,200 FFV,MID-SIZE,2.4,4,A9,E,13.9,8.9,11.7,24.0,192.0,0.060937499006589256,3576
FORD,FIESTA ST,COMPACT,1.6,4,M6,X,9.0,7.1,8.2,34.0,192.0,0.042708332339922585,3684
